person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
95448;5;1182206.8640617563;6110383.705344003;1181312.592622973;6112920.234069064;48873.0;4045.0;0.0;5715.351618348701;car;leisure;work;false;2689.553750956829
87063;2;1176394.9578314004;6108442.417001528;1176509.8315640292;6109966.26311663;51609.0;1367.0;0.0;2057.063758000039;car;home;work;false;1528.1698063237955
74408;0;1194110.5932538337;6125309.377986686;1193868.9215485896;6123020.524978772;52135.0;847.0;0.0;6688.395963782789;car_passenger;home;other;false;2301.5762652918634
142357;2;1175986.5029603373;6109546.520136353;1177185.8433154665;6111026.495876132;50971.0;2021.0;0.0;2831.5723814074863;car;home;work;false;1904.926633174024
89056;2;1177515.9087722816;6110608.996716952;1176364.8859145506;6108510.028930475;50006.0;3018.0;0.0;4098.6139256135;car;home;work;false;2393.8503269183557
33065;0;1190968.4233598153;6109188.665332062;1198788.664458238;6104357.122657929;51778.0;1290.0;0.0;17635.40527357452;car_passenger;home;other;false;9192.386820050302
52926;2;1203669.8435549736;6083358.081116898;1202367.3627081849;6081748.708498151;50463.0;2704.0;0.0;4173.086874280181;car;home;work;false;2070.3952719768017
30443;1;1177069.8491134602;6110509.850027936;1193572.995614296;6123217.483550807;43250.0;10028.0;0.0;26026.852631713857;car;work;home;true;20828.773227909252
127508;2;1178492.7444609413;6109608.076301206;1175788.345916648;6112017.628888186;49223.0;4120.0;0.0;6058.56233058721;car;home;work;false;3622.114735316768
76937;0;1177289.5815763888;6111814.221105715;1180911.9396682787;6103476.308225581;51840.0;1509.0;0.0;17954.835694384034;car_passenger;home;other;false;9090.779358370868
216150;0;1228501.6070878091;6156150.072421692;1228501.6070878091;6156150.072421692;53271.0;147.0;0.0;177.11680208126032;walk;home;other;false;0.0
202622;2;1235288.0762664224;6159020.214321586;1235945.6907101094;6158562.653748384;52143.0;1279.0;0.0;2145.170639992573;car;home;work;false;801.1357155284284
155562;2;1224430.5724587927;6075722.091674667;1225148.0761352782;6078761.482422598;50198.0;3229.0;0.0;4462.732425178672;car;home;work;false;3122.9325391973957
294908;2;1228755.8518879763;6200064.709249853;1228724.757027626;6199741.223374972;53048.0;399.0;0.0;568.7452675341301;car;home;shop;false;324.97692470043324
314004;2;1228514.514304561;6199630.152082538;1227824.3919459456;6196756.262017442;50471.0;3015.0;0.0;4108.429938364884;car;home;work;false;2955.590123159901
62425;2;1192814.811933098;6082167.280619207;1192598.4665247449;6082326.016786514;53016.0;475.0;0.0;708.5640094533309;car;home;shop;false;268.3328278961708
76935;2;1177289.5815763888;6111814.221105715;1176491.1292859805;6108433.059383735;50186.0;3393.0;0.0;4443.126080793632;car;home;work;false;3474.1589845950325
288013;5;1227656.3345636067;6191224.307196774;1229006.261288459;6189379.729591569;48282.0;5300.0;0.0;7548.384530562908;car;leisure;work;false;2285.7752960632397
283674;2;1229805.0091226986;6176241.966844834;1230360.7420566166;6177535.11720705;51604.0;1996.0;0.0;3139.761486892074;car;home;work;false;1407.5073545599437
202623;0;1235288.0762664224;6159020.214321586;1232347.8584174179;6155205.385283561;51320.0;2285.0;0.0;16849.049915254018;car_passenger;home;other;false;4816.409615986037
162731;2;1229349.803099845;6205756.57074899;1230373.6147250421;6209120.331043073;50417.0;3207.0;0.0;4802.603484188808;car;home;work;false;3516.116260867257
40715;0;1172838.75924254;6128348.199541999;1172838.75924254;6128348.199541999;53528.0;102.0;0.0;122.49345455981383;walk;home;leisure;false;0.0
150998;2;1223530.526990578;6076024.506068042;1224484.1052459874;6074353.496241857;51246.0;2385.0;0.0;3240.9129032504684;car;home;work;false;1923.9504485287312
143929;0;1175650.8865857832;6109341.2393278405;1175650.8865857832;6109341.2393278405;53606.0;35.0;0.0;42.79970438447936;walk;home;other;false;0.0
82170;2;1174756.8130787197;6107072.943750327;1177436.2163927238;6111030.7166089015;49149.0;4509.0;0.0;6078.50129801026;car;home;work;false;4779.452700797662
151001;2;1223530.526990578;6076024.506068042;1224170.7524498554;6077365.524265936;52618.0;1053.0;0.0;3332.548241321477;car;home;work;false;1486.0075524000827
200574;0;1172894.6944624898;6178921.452485917;1172850.0093290852;6179009.7202258445;53544.0;134.0;0.0;161.94772181276397;walk;home;other;false;98.93409452395134
179254;0;1230729.686050164;6185706.097240372;1230831.5788851639;6185808.297387531;53572.0;114.0;0.0;137.69600981814975;walk;home;other;false;144.31569527846023
75220;2;1175009.0554188627;6107105.593902391;1178034.0509688896;6111071.404454047;49030.0;4679.0;0.0;6606.919734838864;car;home;work;false;4987.810282007967
50247;0;1210405.8724151724;6086810.477983024;1176409.9011137933;6109082.1530051455;35835.0;17916.0;0.0;96967.299469302;car;home;work;false;40641.77128294467
159845;2;1235063.6253438084;6136295.9013502905;1238493.4688445218;6132587.437593758;49908.0;3944.0;0.0;11971.805135290577;car;home;work;false;5051.388905330898
68918;1;1216047.394028159;6051789.35800294;1221197.7874426958;6065879.462276521;43471.0;10420.0;0.0;23365.09355012361;car;work;home;true;15001.919569338028
26782;2;1216677.2610514697;6053708.413869599;1216533.666079171;6052464.391070723;51133.0;2811.0;0.0;4282.629343951192;car;home;work;false;1252.2828115858802
40717;1;1175658.3319823563;6124648.769354289;1172838.75924254;6128348.199541999;53045.0;903.0;0.0;6701.583421042469;car_passenger;other;home;true;4651.427108840075
291816;2;1227541.5369950228;6196858.581054013;1228766.4567986452;6200106.00277376;50534.0;3481.0;0.0;4720.593885849217;car;home;work;false;3470.7601978801054
142358;2;1175986.5029603373;6109546.520136353;1177469.2718528374;6110034.024406339;51846.0;2195.0;0.0;3072.7685335992956;car;home;work;false;1560.8536131940468
256329;0;1228905.5566490698;6111776.677024385;1230399.0383620234;6113141.5308139995;51853.0;2218.0;0.0;2662.213995019121;walk;home;leisure;false;2023.193884419404
325109;2;1227780.9189856623;6196545.649752121;1230377.8597344891;6182705.450546285;51287.0;2847.0;0.0;17979.303905310677;car;home;work;false;14081.73339153062
30441;1;1186041.1151708958;6118534.478305554;1193572.995614296;6123217.483550807;52720.0;1427.0;0.0;12814.68867059329;car_passenger;other;home;true;8869.033833555164
129174;2;1176487.0904438985;6109795.265517832;1178455.0348612221;6109594.806254913;52118.0;2050.0;0.0;2768.233726877612;car;home;work;false;1978.127686921488
268008;1;1235765.9611756438;6171268.267313135;1236418.4794438477;6161714.959454043;45461.0;8707.0;0.0;12606.575302351248;car;work;home;true;9575.566361366258
76938;2;1177289.5815763888;6111814.221105715;1177800.6728835138;6111691.89402573;53700.0;508.0;0.0;609.7430555870465;walk;home;leisure;false;525.5266298833241
75223;0;1175009.0554188627;6107105.593902391;1175180.1312554977;6107115.812520329;53898.0;312.0;0.0;375.5759456156101;walk;home;leisure;false;171.38075164062425
283677;2;1229805.0091226986;6176241.966844834;1231776.4480473516;6177268.238200442;51170.0;3046.0;0.0;4064.458789265951;car;home;work;false;2222.5670583758524
80941;2;1177470.190909788;6110107.735836571;1175994.0779815465;6107756.491187543;51592.0;2672.0;0.0;3629.8456759646524;car;home;work;false;2776.1953779419737
206297;0;1183772.2231352173;6187217.320739334;1184596.513824382;6184686.469769062;49110.0;5177.0;0.0;7483.170269760615;car;home;other;false;2661.702795951315
114373;2;1177461.1680916818;6110261.06286242;1175965.960959757;6108194.590730914;51840.0;2537.0;0.0;3349.541400249685;car;home;work;false;2550.6766627018774
69917;1;1224317.7110867267;6077147.01454019;1212558.423833394;6088954.899770405;43904.0;10473.0;0.0;38863.992572432464;car;work;home;true;16664.54290751267
52924;2;1203669.8435549736;6083358.081116898;1205278.2507966347;6085312.296665156;51874.0;2515.0;0.0;3483.6011789087042;car;home;work;false;2530.994323202299
68919;1;1223089.7642870918;6075259.26754472;1221197.7874426958;6065879.462276521;46652.0;7782.0;0.0;13724.493748088727;car;work;home;true;9568.71586207197
202801;2;1235367.8174011572;6158839.106861455;1239990.176661871;6157725.211657222;51956.0;2494.0;0.0;12142.917674826995;car;home;work;false;4754.6785023930715
154056;0;1225148.0761352782;6078761.482422598;1224881.1270276858;6078934.963807325;53977.0;482.0;0.0;688.7426292069555;car;home;leisure;false;318.3671102536629
283675;2;1229805.0091226986;6176241.966844834;1231204.315189474;6177833.653410884;52165.0;2319.0;0.0;3215.3784760948884;car;home;work;false;2119.3214935578353
80943;0;1177470.190909788;6110107.735836571;1177052.8117595066;6110192.3193721175;53778.0;711.0;0.0;998.9035794671477;car;home;leisure;false;425.863510499763
202803;2;1235367.8174011572;6158839.106861455;1239554.4906398156;6157640.698487213;49669.0;4858.0;0.0;7100.023878353511;car;home;work;false;4354.815201446841
245920;5;1211809.261710817;6145050.606540035;1210837.7430458195;6148716.76122008;50447.0;4084.0;0.0;9244.223440943899;car;leisure;work;false;3792.6954339163567
315042;2;1227697.0645115543;6199758.437840123;1226998.7240967834;6197226.936530123;50201.0;4465.0;0.0;6186.749973252053;car;home;work;false;2626.0575426731148
143536;2;1176189.3860885382;6108097.153755544;1176120.8228470224;6109108.489956359;53377.0;1391.0;0.0;2155.1592996800464;car;home;work;false;1013.6576488969703
271371;2;1236397.5005936073;6178934.374179691;1233585.9604603853;6177960.917263756;52152.0;2644.0;0.0;4126.965474098249;car;home;work;false;2975.2943195422995
288012;3;1226002.0414427656;6194602.58214015;1228501.2415269117;6198416.803690454;50459.0;4381.0;0.0;8772.277931333781;car;leisure;leisure;false;4560.075338785836
127509;1;1178455.0348612221;6109594.806254913;1178492.7444609413;6109608.076301206;54782.0;87.0;0.0;105.4753638961983;walk;leisure;home;true;39.97634349952085
216095;2;1229652.5796933167;6182247.505536417;1229868.9886873788;6181773.121551709;54572.0;330.0;0.0;396.4059714298235;walk;home;leisure;false;521.4144394411649
256780;1;1172792.8257700983;6180530.358397836;1191157.3127175136;6180917.514618026;44124.0;10874.0;0.0;33912.393259912526;car;work;home;true;18368.56746675207
50250;1;1198517.4188793884;6076569.238491491;1210405.8724151724;6086810.477983024;46215.0;8808.0;0.0;28193.90903719151;car;work;home;true;15691.345187568271
74408;1;1193868.9215485896;6123020.524978772;1194110.5932538337;6125309.377986686;54235.0;839.0;0.0;6338.268785345358;car_passenger;other;home;true;2301.5762652918634
33065;1;1198788.664458238;6104357.122657929;1190968.4233598153;6109188.665332062;53878.0;1225.0;0.0;16952.825303168836;car_passenger;other;home;true;9192.386820050302
216151;1;1240248.733644005;6151386.48996172;1228501.6070878091;6156150.072421692;45405.0;9713.0;0.0;22917.14389184113;car;work;home;true;12676.225786101926
288010;2;1228559.349721211;6198509.384679031;1228186.2122568395;6194845.809588895;50208.0;4913.0;0.0;7597.5853494617095;car;home;work;false;3682.5282087688825
140849;2;1175412.4041240616;6107415.246162083;1176862.692588959;6109826.490210928;52617.0;2528.0;0.0;4405.232499375416;car;home;work;false;2813.793612634861
200575;2;1172894.6944624898;6178921.452485917;1173335.7864304497;6179044.498453874;54126.0;1019.0;0.0;1891.5889574235161;car;home;shop;false;457.93278374582815
62425;3;1192598.4665247449;6082326.016786514;1192814.811933098;6082167.280619207;54636.0;520.0;0.0;955.8914317549633;car;shop;home;true;268.3328278961708
143537;2;1176189.3860885382;6108097.153755544;1176247.0191917454;6107997.00209468;55147.0;77.0;0.0;93.05150548433821;walk;home;leisure;false;115.55055066495132
245917;2;1207501.806983086;6153505.593263123;1208044.4415731623;6155018.09049755;53487.0;1760.0;0.0;2589.662121211596;car;home;shop;false;1606.8914656861182
294908;3;1228724.757027626;6199741.223374972;1228755.8518879763;6200064.709249853;54668.0;588.0;0.0;897.0713740924799;car;shop;home;true;324.97692470043324
331625;1;1227755.726289574;6199952.1929356735;1227350.6748579172;6199365.003730178;54615.0;653.0;0.0;783.9363382248001;walk;leisure;home;true;713.342712402557
89055;2;1177515.9087722816;6110608.996716952;1177515.9087722816;6110608.996716952;55149.0;123.0;0.0;148.33749430221613;walk;home;leisure;false;0.0
315040;2;1227697.0645115543;6199758.437840123;1228406.0070262393;6196973.070906459;52106.0;3172.0;0.0;4197.82480636979;car;home;work;false;2874.1726538733164
108515;2;1179800.9921312942;6112268.489181114;1175916.5894016253;6107729.5414057495;49723.0;5562.0;0.0;7598.129076601151;car;home;work;false;5974.163663120442
79999;2;1177862.5339555212;6110716.310389326;1176713.595791522;6108270.640813554;52342.0;2955.0;0.0;4155.42006512803;car;home;work;false;2702.102621765491
314007;1;1228109.9099011903;6197245.284272114;1228514.514304561;6199630.152082538;53007.0;2321.0;0.0;3155.1239008279226;car;work;home;true;2418.9458853859383
80001;0;1177862.5339555212;6110716.310389326;1177790.5364754635;6110377.882404004;54886.0;449.0;0.0;776.6821583023367;car;home;leisure;false;346.001645059061
76937;1;1180911.9396682787;6103476.308225581;1177289.5815763888;6111814.221105715;53940.0;1445.0;0.0;17964.833837660462;car_passenger;other;home;true;9090.779358370868
129539;1;1176628.8604114;6108522.588829271;1176794.4604121405;6109941.067875177;54205.0;1329.0;0.0;1822.3520077406222;car;work;home;true;1428.1127980380063
156521;2;1238794.529671948;6135295.052679472;1238798.2311973528;6132449.374671558;52312.0;3251.0;0.0;3901.2354418130844;walk;home;leisure;false;2845.6804152986524
198700;1;1174401.1313447563;6178774.693016458;1172987.9752814705;6179365.699777169;54045.0;1522.0;0.0;1826.5811521950777;pt;work;home;true;1531.7633793793361
118917;2;1175009.0554188627;6107105.593902391;1176364.0542230771;6110011.487975612;52167.0;3442.0;0.0;4600.223548678189;car;home;work;false;3206.281666385978
271124;2;1236048.0467823138;6159091.8259152835;1235367.8174011572;6158839.106861455;53889.0;1737.0;0.0;2366.093365041084;car;home;shop;false;725.6575853365807
80942;2;1177470.190909788;6110107.735836571;1176972.8536725556;6109890.002057569;55141.0;487.0;0.0;584.5153467289773;walk;home;shop;false;542.9109743377868
123635;1;1176523.0783688696;6108967.107848852;1178390.7225917918;6110739.650695624;53233.0;2530.0;0.0;3475.643697104673;car;work;home;true;2574.879237373415
127510;5;1175788.345916648;6112017.628888186;1174583.8788485378;6109994.729739884;51281.0;4502.0;0.0;9907.628409005616;car;leisure;work;false;2354.3283293464788
303050;1;1227800.2183180153;6196284.26849885;1227708.815356317;6196153.47593623;55744.0;155.0;0.0;187.08574093644134;walk;leisure;home;true;159.56564744293132
203875;2;1235438.6839102881;6158173.974940199;1235589.088705765;6158310.561066953;55808.0;180.0;0.0;216.66364399523096;walk;home;leisure;false;203.16833543673724
202623;1;1232347.8584174179;6155205.385283561;1235288.0762664224;6159020.214321586;53605.0;2384.0;0.0;17220.43191111644;car_passenger;other;home;true;4816.409615986037
49902;0;1229763.454893636;6078782.385713089;1227082.6885149046;6080212.181227775;52718.0;3277.0;0.0;3933.0184968356702;walk;home;leisure;false;3038.227047334238
312468;1;1228513.5058568772;6199296.185343797;1226752.081651027;6199589.609639432;54115.0;1900.0;0.0;2280.1008345625887;pt;work;home;true;1785.6967968341012
324883;2;1228685.6508405942;6200106.113665405;1226998.7240967834;6197226.936530123;52073.0;3945.0;0.0;5571.219144514734;car;home;work;false;3336.9721028666713
107658;2;1178247.0629464884;6111299.98733509;1175710.1799971806;6108353.7535213195;51913.0;4139.0;0.0;5551.995435711352;car;home;work;false;3887.938886336951
76936;1;1176141.6092173988;6109498.470088403;1177289.5815763888;6111814.221105715;53025.0;3032.0;0.0;4453.564029230236;car;work;home;true;2584.6747012320566
203876;2;1235438.6839102881;6158173.974940199;1235589.088705765;6158310.561066953;55951.0;180.0;0.0;216.66364399523096;walk;home;leisure;false;203.16833543673724
242928;2;1207448.9430985958;6153295.72916357;1207519.6377032031;6153172.1195094455;55951.0;182.0;0.0;218.47478362518237;walk;home;leisure;false;142.3975902655712
179253;2;1230729.686050164;6185706.097240372;1229068.2844824742;6184058.130183814;53325.0;2831.0;0.0;3850.139287624213;car;home;work;false;2340.096277639271
288011;2;1228559.349721211;6198509.384679031;1228596.4423124176;6198556.467616616;56055.0;102.0;0.0;122.49762107922461;walk;home;leisure;false;59.93882993574877
155561;2;1224430.5724587927;6075722.091674667;1221038.6532229139;6073448.038632639;51164.0;4993.0;0.0;7233.0155947243;car;home;work;false;4083.6788978422705
159847;2;1235063.6253438084;6136295.9013502905;1238990.6644622064;6134978.904258862;52431.0;3862.0;0.0;5479.88609519341;car;home;work;false;4141.994395971437
74683;2;1172011.7851743284;6129885.516841139;1171766.6153457111;6129678.436391795;56246.0;142.0;0.0;170.6645728588216;walk;home;leisure;false;320.9214192985284
200575;3;1173335.7864304497;6179044.498453874;1172894.6944624898;6178921.452485917;55746.0;882.0;0.0;828.1401193110978;car;shop;home;true;457.93278374582815
71438;0;1196831.8348561462;6104958.079552228;1197088.94202124;6105066.0115453005;55994.0;648.0;0.0;1049.9301894220403;car;home;shop;false;278.84298354312523
267956;0;1237036.051735303;6161414.671983229;1237814.3961735875;6166699.728522036;50784.0;5862.0;0.0;7035.374458779281;pt;home;shop;false;5342.063522927977
93628;0;1178074.1006881844;6110678.993700744;1177878.8174778514;6110546.639163602;56211.0;437.0;0.0;537.3934726790501;car;home;shop;false;235.9094227450328
162729;1;1229349.803099845;6205756.57074899;1229349.803099845;6205756.57074899;56607.0;89.0;0.0;107.96477658322031;walk;leisure;home;true;0.0
305312;1;1228513.5058568772;6199296.185343797;1228427.415487317;6199978.2253287155;55380.0;1393.0;0.0;1975.697037804221;car;work;home;true;687.4518839586121
257786;2;1217047.7324278525;6196229.074142823;1216814.9012902568;6196352.772240218;56401.0;415.0;0.0;594.3141703251208;car;home;shop;false;263.6504464877601
219623;2;1231378.4006145154;6140517.240980066;1230855.7009932718;6140950.796692774;56665.0;188.0;0.0;225.75270928711964;walk;home;leisure;false;679.106361381934
50248;2;1210381.1787628285;6086589.99320147;1210405.8724151724;6086810.477983024;56836.0;23.0;0.0;312.5799296500419;car;work;home;true;221.86328079018512
288054;1;1228149.0014463097;6199338.681329867;1228042.974265567;6196966.022914134;54984.0;1880.0;0.0;5921.300101052509;car;work;home;true;2375.0262568663165
206692;2;1184225.315919553;6187130.7405262105;1184693.06254693;6186560.977236174;56183.0;685.0;0.0;822.120967188462;walk;home;leisure;false;737.1683078482461
291813;1;1230497.1883111696;6186281.351412099;1227541.5369950228;6196858.581054013;46269.0;10600.0;0.0;14962.231746356363;car;work;home;true;10982.42512382545
271124;3;1235367.8174011572;6158839.106861455;1236048.0467823138;6159091.8259152835;55626.0;1246.0;0.0;2148.2011703551843;car;shop;home;true;725.6575853365807
93627;5;1176234.3382457;6110297.509741512;1182751.1831680625;6114572.258568199;49838.0;7069.0;0.0;9743.194818014646;car;leisure;work;false;7793.763229235533
245917;3;1208044.4415731623;6155018.09049755;1207501.806983086;6153505.593263123;55247.0;1699.0;0.0;2429.9006456255197;car;shop;home;true;1606.8914656861182
301893;0;1227922.2276978283;6198540.37880997;1226781.6379658552;6196789.439523791;54058.0;2954.0;0.0;4404.621514101184;car;home;leisure;false;2089.673017619562
165729;0;1227431.9447241179;6191030.705673559;1228328.607660424;6185885.488450319;51254.0;5778.0;0.0;6933.900849110877;pt;home;shop;false;5222.764085775964
131652;2;1178097.3835966652;6110833.334150953;1178074.1006881844;6110678.993700744;56999.0;57.0;0.0;68.80086034349691;walk;home;leisure;false;156.08673357533903
131301;1;1176364.8859145506;6108510.028930475;1177196.9956378252;6111059.356841382;54305.0;2753.0;0.0;3303.9009348140853;pt;work;home;true;2681.6933808501885
63443;0;1182341.1916488712;6115021.591534149;1182013.0449875868;6112576.725462448;54386.0;2685.0;0.0;3797.176361930064;car;home;leisure;false;2466.789480248975
80943;1;1177052.8117595066;6110192.3193721175;1177470.190909788;6110107.735836571;56778.0;312.0;0.0;530.7976570612556;car;leisure;home;true;425.863510499763
303048;2;1227708.815356317;6196153.47593623;1227800.2183180153;6196284.26849885;56979.0;158.0;0.0;189.6113646947361;walk;home;leisure;false;159.56564744293132
80942;3;1176972.8536725556;6109890.002057569;1177470.190909788;6110107.735836571;56761.0;487.0;0.0;584.5153467289773;walk;shop;home;true;542.9109743377868
143932;2;1175650.8865857832;6109341.2393278405;1175852.6624263837;6109558.307510734;57118.0;194.0;0.0;233.444755677082;walk;home;leisure;false;296.36478514584735
154056;1;1224881.1270276858;6078934.963807325;1225148.0761352782;6078761.482422598;56977.0;437.0;0.0;618.8279122690673;car;leisure;home;true;318.3671102536629
192967;2;1232364.3536586412;6189656.750545828;1232259.066215351;6189490.78857184;57294.0;153.0;0.0;184.2515374637534;walk;home;leisure;false;196.54216474952122
288012;4;1228501.2415269117;6198416.803690454;1228559.349721211;6198509.384679031;54840.0;2656.0;0.0;3426.313588722101;car;leisure;home;true;109.30600024952635
12921;2;1176499.5973505243;6114639.60705897;1176537.604360298;6114597.316684494;57376.0;122.0;0.0;147.050293659065;walk;home;leisure;false;56.85955122317811
80000;0;1177862.5339555212;6110716.310389326;1177773.1817043228;6111236.897132149;56339.0;1216.0;0.0;1910.3214841497565;car;home;shop;false;528.1991874258144
325238;0;1228097.5605391427;6200104.389397946;1228628.2770845415;6200836.431353867;55325.0;2292.0;0.0;3382.1889739092558;car;home;leisure;false;904.182214373021
87062;2;1176394.9578314004;6108442.417001528;1176273.765278474;6108365.184021501;57529.0;148.0;0.0;177.7571118603959;walk;home;leisure;false;143.71001387749098
62428;2;1192814.811933098;6082167.280619207;1192656.8034467371;6082200.009589732;57611.0;146.0;0.0;175.53034208523695;walk;home;leisure;false;161.3625336738387
155560;5;1218007.382975549;6069385.799125671;1225321.6037732773;6071875.561509775;50726.0;7077.0;0.0;10219.968144504362;car;leisure;work;false;7726.3667145184245
291817;0;1227541.5369950228;6196858.581054013;1228955.3758637835;6202311.756414654;51801.0;6028.0;0.0;7234.0309209053485;pt;home;shop;false;5633.476889161382
232039;0;1235685.580298906;6171449.704921676;1234932.6878442506;6171282.915259367;57000.0;848.0;0.0;1316.7276486704134;car;home;other;false;771.145796675404
133705;1;1176273.5011593988;6108928.81218138;1177461.1680916818;6110261.06286242;55989.0;1884.0;0.0;2261.981896107168;pt;work;home;true;1784.7813925442347
159848;2;1235063.6253438084;6136295.9013502905;1235272.2056244588;6136286.428492356;57512.0;366.0;0.0;440.0304961114497;walk;home;leisure;false;208.79527895440629
87064;2;1176394.9578314004;6108442.417001528;1176273.765278474;6108365.184021501;57733.0;148.0;0.0;177.7571118603959;walk;home;leisure;false;143.71001387749098
232040;1;1230418.9590564822;6123998.063735448;1235685.580298906;6171449.704921676;44088.0;13850.0;0.0;56204.90434177767;car;work;home;true;47743.01572562924
49901;2;1229763.454893636;6078782.385713089;1224129.5052742409;6075871.947699821;52688.0;5259.0;0.0;10304.864592200485;car;home;work;false;6341.296219461942
185089;2;1181349.081363728;6174184.103668107;1172458.1700639273;6179584.205616796;52052.0;5959.0;0.0;13448.400909414611;car;home;work;false;10402.37495945836
110949;0;1178119.198881461;6110464.924602808;1182341.8432879408;6114006.22061301;51846.0;6172.0;0.0;7407.241644611741;pt;home;shop;false;5511.034677394633
212164;2;1227112.4533378594;6130505.443039097;1230554.8259478034;6120412.503674112;51828.0;6200.0;0.0;12759.39523164754;car;home;work;false;10663.833935829534
151000;0;1223530.526990578;6076024.506068042;1225498.0612888294;6078313.243635807;55086.0;2955.0;0.0;3546.925953436897;walk;home;leisure;false;3018.196625287579
184136;2;1229100.7669201784;6183847.4633410685;1227915.4446074977;6194532.013885653;50789.0;7296.0;0.0;11302.963322895142;car;home;work;false;10750.098107678496
268008;2;1236418.4794438477;6161714.959454043;1235765.9611756438;6171268.267313135;54168.0;3928.0;0.0;12853.350935009072;car;home;work;false;9575.566361366258
39894;2;1191220.1711737327;6109299.5925963875;1191352.163694142;6109238.838250997;58015.0;98.0;0.0;118.60950156329001;walk;home;leisure;false;145.30353033511477
132681;1;1176120.5930861342;6108251.359632464;1176571.577700101;6109523.687643867;56622.0;1507.0;0.0;1808.5597248991974;pt;work;home;true;1349.8909921305597
257786;3;1216814.9012902568;6196352.772240218;1217047.7324278525;6196229.074142823;58021.0;141.0;0.0;366.4566404750768;car;shop;home;true;263.6504464877601
185091;2;1181349.081363728;6174184.103668107;1181387.5013004635;6174289.443526738;58180.0;105.0;0.0;126.33825388909045;walk;home;leisure;false;112.12750490080276
210982;5;1227850.2133161984;6191658.459050614;1228100.3010045458;6199182.746341839;51260.0;7097.0;0.0;10058.082568872731;car;leisure;work;false;7528.442275315236
257785;2;1217047.7324278525;6196229.074142823;1218954.9405516298;6198005.147705879;55446.0;2949.0;0.0;3538.9631557242683;walk;home;leisure;false;2606.1235827928
64728;2;1198556.2621654226;6076227.037095021;1198729.2712585116;6078612.787100265;53084.0;5318.0;0.0;8661.129100875309;car;home;work;false;2392.0148899641313
68919;2;1221197.7874426958;6065879.462276521;1223089.7642870918;6075259.26754472;54434.0;3991.0;0.0;13997.378613817047;car;home;work;false;9568.71586207197
288053;0;1228042.974265567;6196966.022914134;1228476.1916890324;6197184.780684759;57732.0;723.0;0.0;1058.7592186966199;car;home;shop;false;485.3166988706851
132682;1;1176195.2397602722;6109216.954211889;1177738.1435918692;6111707.200560853;58113.0;373.0;0.0;4762.524761738347;car_passenger;education;other;false;2929.4844447590667
89839;2;1176430.078112859;6108438.878780502;1176273.765278474;6108365.184021501;58349.0;172.0;0.0;206.4781356777482;walk;home;leisure;false;172.8138295904518
82172;2;1174756.8130787197;6107072.943750327;1174081.9838890769;6107189.840856651;57702.0;822.0;0.0;987.1134159017982;walk;home;leisure;false;684.8790905413435
127559;1;1179193.9396043543;6111735.763322824;1176395.417132196;6110417.746577403;58246.0;278.0;0.0;4257.444394304097;car_passenger;education;other;false;3093.3632454636627
140850;2;1175412.4041240616;6107415.246162083;1175412.4041240616;6107415.246162083;58542.0;50.0;0.0;60.74651030497498;walk;home;leisure;false;0.0
294975;1;1227810.3995431368;6200007.861512354;1226800.8678971468;6201144.056950593;58123.0;568.0;0.0;4279.381248044441;car_passenger;education;other;false;1519.8994105308382
80001;1;1177790.5364754635;6110377.882404004;1177862.5339555212;6110716.310389326;57886.0;809.0;0.0;1066.2091451058222;car;leisure;home;true;346.001645059061
45034;2;1210857.5786860134;6112341.007558883;1210968.0398428664;6112536.394693481;58639.0;119.0;0.0;142.8533539436318;walk;home;leisure;false;224.44999340516827
141849;2;1176538.9266306125;6109246.142267955;1175788.345916648;6112017.628888186;56152.0;2640.0;0.0;4319.399585046002;car;home;shop;false;2871.3253898327
184135;2;1229100.7669201784;6183847.4633410685;1227580.6013339898;6195399.009796174;49948.0;8846.0;0.0;12883.60303205145;car;home;work;false;11651.142815788457
256781;5;1183372.2507848549;6187764.768042351;1190399.919144983;6184577.44382957;51531.0;7319.0;0.0;19581.60382698197;car;leisure;work;false;7716.6805180288575
291814;0;1227541.5369950228;6196858.581054013;1227935.7674332168;6197176.437497215;57953.0;974.0;0.0;1431.2517948222367;car;home;other;false;506.4092780387634
120476;2;1176661.4180654448;6110191.12150676;1176766.3646319825;6110126.917231428;58874.0;67.0;0.0;80.95663376720489;walk;home;leisure;false;123.0283333175502
226799;2;1235549.7758085413;6171522.16428983;1235652.441812811;6171501.113031549;58883.0;109.0;0.0;130.85080237323137;walk;home;leisure;false;104.80202244182594
235482;1;1203100.6572143866;6173889.448420225;1207999.699798787;6175832.798865028;57712.0;1282.0;0.0;12873.900357110111;car_passenger;education;other;false;5270.410723566479
40715;1;1172838.75924254;6128348.199541999;1172838.75924254;6128348.199541999;58928.0;102.0;0.0;122.49345455981383;walk;leisure;home;true;0.0
184138;1;1229745.8198936468;6180614.619473359;1231069.3602642738;6181482.358988946;58806.0;227.0;0.0;2903.9959703127997;car_passenger;education;other;false;1582.634190074259
13068;0;1183965.6869287419;6109198.730976603;1181300.7528608805;6111458.84830861;51487.0;7570.0;0.0;11556.614992438579;car;home;other;false;3494.2816057790646
